iter	Passed	Remaining
2892	208585	1233417
2893	208652	1233315
2894	208719	1233212
2895	208793	1233152
2896	208864	1233070
2897	208932	1232977
2898	209003	1232896
2899	209069	1232788
2900	209137	1232692
2901	209207	1232607
2902	209274	1232506
2903	209343	1232413
2904	209412	1232325
2905	209478	1232219
2906	209547	1232126
2907	209614	1232027
2908	209683	1231936
2909	209748	1231820
2910	209816	1231727
2911	209886	1231641
2912	209958	1231571
2913	210030	1231495
2914	210101	1231418
2915	210172	1231341
2916	210240	1231243
2917	210308	1231148
2918	210375	1231047
2919	210444	1230953
2920	210509	1230844
2921	210578	1230754
2922	210644	1230645
2923	210712	1230549
2924	210778	1230439
2925	210846	1230346
2926	210916	1230261
2927	210986	1230176
2928	211054	1230082
2929	211121	1229978
2930	211197	1229929
2931	211268	1229853
2932	211339	1229777
2933	211409	1229689
2934	211475	1229581
2935	211541	1229477
2936	211609	1229379
2937	211674	1229267
2938	211739	1229157
2939	211808	1229064
2940	211876	1228971
2941	211945	1228879
2942	212014	1228792
2943	212083	1228703
2944	212155	1228627
2945	212223	1228533
2946	212293	1228449
2947	212364	1228370
2948	212432	1228273
2949	212505	1228210
2950	212575	1228125
2951	212642	1228027
2952	212712	1227940
2953	212780	1227844
2954	212848	1227747
2955	212913	1227635
2956	212982	1227547
2957	213050	1227453
2958	213115	1227338
2959	213182	1227240
2960	213249	1227138
2961	213324	1227081
2962	213391	1226985
2963	213458	1226880
2964	213526	1226789
2965	213592	1226678
2966	213661	1226593
2967	213728	1226487
2968	213793	1226380
2969	213860	1226277
2970	213927	1226175
2971	213996	1226085
2972	214068	1226016
2973	214136	1225920
2974	214204	1225825
2975	214272	1225730
2976	214341	1225641
2977	214409	1225547
2978	214477	1225449
2979	214545	1225357
2980	214613	1225264
2981	214678	1225151
2982	214746	1225054
2983	214812	1224947
2984	214880	1224854
2985	214953	1224787
2986	215021	1224692
2987	215093	1224622
2988	215162	1224531
2989	215229	1224432
2990	215303	1224371
2991	215378	1224316
2992	215448	1224233
2993	215516	1224137
2994	215583	1224039
2995	215650	1223940
2996	215715	1223827
2997	215783	1223735
2998	215853	1223649
2999	215921	1223555
3000	215987	1223448
3001	216058	1223372
3002	216125	1223272
3003	216193	1223176
3004	216263	1223093
3005	216328	1222980
3006	216394	1222874
3007	216472	1222836
3008	216540	1222746
3009	216612	1222673
3010	216682	1222588
3011	216750	1222494
3012	216817	1222394
3013	216888	1222321
3014	216957	1222228
3015	217026	1222141
3016	217096	1222055
3017	217163	1221957
3018	217228	1221846
3019	217296	1221752
3020	217361	1221643
3021	217429	1221550
3022	217498	1221461
3023	217569	1221381
3024	217640	1221303
3025	217709	1221217
3026	217779	1221134
3027	217846	1221032
3028	217913	1220935
3029	217985	1220860
3030	218053	1220766
3031	218124	1220689
3032	218191	1220593
3033	218260	1220500
3034	218329	1220417
3035	218400	1220340
3036	218477	1220293
3037	218546	1220208
3038	218616	1220122
3039	218684	1220030
3040	218757	1219962
3041	218833	1219913
3042	218905	1219842
3043	218974	1219754
3044	219042	1219661
3045	219111	1219574
3046	219183	1219502
3047	219251	1219407
3048	219317	1219303
3049	219396	1219270
3050	219473	1219224
3051	219551	1219189
3052	219624	1219121
3053	219695	1219041
3054	219766	1218966
3055	219834	1218872
3056	219906	1218801
3057	219978	1218732
3058	220047	1218643
3059	220119	1218568
3060	220188	1218483
3061	220254	1218374
3062	220319	1218269
3063	220387	1218173
3064	220455	1218079
3065	220524	1217991
3066	220592	1217895
3067	220662	1217813
3068	220730	1217719
3069	220799	1217636
3070	220867	1217538
3071	220936	1217449
3072	221008	1217379
3073	221083	1217325
3074	221157	1217265
3075	221229	1217194
3076	221298	1217103
3077	221384	1217110
3078	221461	1217066
3079	221538	1217021
3080	221608	1216943
3081	221680	1216871
3082	221757	1216825
3083	221829	1216751
3084	221900	1216678
3085	221969	1216589
3086	222041	1216517
3087	222122	1216497
3088	222199	1216449
3089	222276	1216408
3090	222353	1216364
3091	222435	1216344
3092	222521	1216347
3093	222605	1216343
3094	222689	1216339
3095	222779	1216365
3096	222866	1216376
3097	222949	1216361
3098	223029	1216335
3099	223105	1216286
3100	223186	1216263
3101	223261	1216205
3102	223335	1216147
3103	223411	1216095
3104	223486	1216040
3105	223560	1215977
3106	223637	1215935
3107	223718	1215912
3108	223796	1215872
3109	223881	1215868
3110	223961	1215843
3111	224040	1215811
3112	224115	1215750
3113	224190	1215699
3114	224272	1215679
3115	224353	1215658
3116	224430	1215610
3117	224508	1215571
3118	224579	1215492
3119	224658	1215461
3120	224738	1215430
3121	224813	1215375
3122	224890	1215333
3123	224969	1215296
3124	225045	1215246
3125	225123	1215207
3126	225201	1215164
3127	225278	1215123
3128	225353	1215064
3129	225427	1215004
3130	225503	1214952
3131	225580	1214908
3132	225657	1214865
3133	225736	1214830
3134	225808	1214755
3135	225886	1214716
3136	225959	1214651
3137	226034	1214591
3138	226104	1214510
3139	226175	1214434
3140	226253	1214390
3141	226328	1214336
3142	226406	1214295
3143	226480	1214232
3144	226553	1214167
3145	226626	1214103
3146	226703	1214057
3147	226780	1214010
3148	226854	1213946
3149	226928	1213888
3150	226999	1213809
3151	227074	1213755
3152	227146	1213683
3153	227223	1213637
3154	227298	1213578
3155	227373	1213521
3156	227447	1213463
3157	227520	1213396
3158	227596	1213342
3159	227670	1213279
3160	227743	1213212
3161	227817	1213152
3162	227893	1213102
3163	227973	1213073
3164	228046	1213007
3165	228121	1212951
3166	228193	1212878
3167	228265	1212806
3168	228339	1212744
3169	228413	1212680
3170	228487	1212616
3171	228560	1212553
3172	228631	1212475
3173	228707	1212425
3174	228784	1212378
3175	228862	1212336
3176	228935	1212269
3177	229007	1212195
3178	229080	1212128
3179	229153	1212061
3180	229227	1212000
3181	229303	1211948
3182	229379	1211897
3183	229459	1211869
3184	229534	1211811
3185	229607	1211743
3186	229679	1211670
3187	229750	1211595
3188	229827	1211551
3189	229899	1211475
3190	229972	1211411
3191	230047	1211354
3192	230119	1211279
3193	230192	1211213
3194	230267	1211154
3195	230341	1211097
3196	230417	1211045
3197	230494	1210996
3198	230579	1210994
3199	230644	1210885
3200	230713	1210797
3201	230780	1210696
3202	230848	1210603
3203	230915	1210502
3204	230981	1210400
3205	231049	1210307
3206	231116	1210208
3207	231184	1210114
3208	231252	1210020
3209	231319	1209924
3210	231386	1209826
3211	231456	1209742
3212	231522	1209640
3213	231589	1209537
3214	231657	1209446
3215	231725	1209355
3216	231794	1209265
3217	231860	1209159
3218	231927	1209062
3219	232002	1209006
3220	232077	1208951
3221	232151	1208886
3222	232223	1208818
3223	232299	1208765
3224	232374	1208708
3225	232447	1208640
3226	232529	1208619
3227	232598	1208530
3228	232665	1208431
3229	232734	1208348
3230	232804	1208265
3231	232874	1208180
3232	232943	1208092
3233	233014	1208014
3234	233081	1207918
3235	233150	1207828
3236	233219	1207739
3237	233293	1207679
3238	233362	1207590
3239	233431	1207504
3240	233503	1207428
3241	233570	1207333
3242	233640	1207250
3243	233706	1207148
3244	233773	1207047
3245	233840	1206949
3246	233910	1206869
3247	233983	1206799
3248	234053	1206716
3249	234120	1206623
3250	234186	1206517
3251	234253	1206422
3252	234321	1206325
3253	234388	1206230
3254	234455	1206133
3255	234526	1206056
3256	234596	1205972
3257	234665	1205883
3258	234734	1205796
3259	234801	1205697
3260	234871	1205614
3261	234939	1205520
3262	235010	1205443
3263	235083	1205381
3264	235150	1205281
3265	235219	1205193
3266	235286	1205094
3267	235353	1204998
3268	235419	1204895
3269	235489	1204814
3270	235557	1204720
3271	235625	1204627
3272	235693	1204533
3273	235765	1204465
3274	235837	1204390
3275	235908	1204315
3276	235983	1204258
3277	236058	1204201
3278	236129	1204123
3279	236203	1204063
3280	236277	1204002
3281	236350	1203935
3282	236423	1203864
3283	236498	1203807
3284	236575	1203761
3285	236650	1203705
3286	236726	1203655
3287	236800	1203592
3288	236874	1203531
3289	236947	1203463
3290	237019	1203389
3291	237095	1203336
3292	237168	1203269
3293	237241	1203203
3294	237312	1203128
3295	237385	1203062
3296	237462	1203013
3297	237534	1202942
3298	237616	1202920
3299	237696	1202887
3300	237769	1202819
3301	237842	1202752
3302	237915	1202686
3303	237987	1202615
3304	238062	1202556
3305	238134	1202483
3306	238207	1202419
3307	238281	1202357
3308	238355	1202295
3309	238437	1202274
3310	238508	1202195
3311	238585	1202148
3312	238664	1202113
3313	238738	1202048
3314	238815	1202003
3315	238888	1201932
3316	238960	1201860
3317	239038	1201819
3318	239113	1201763
3319	239195	1201739
3320	239264	1201655
3321	239339	1201598
3322	239414	1201541
3323	239490	1201487
3324	239562	1201413
3325	239635	1201345
3326	239708	1201281
3327	239787	1201241
3328	239860	1201176
3329	239937	1201126
3330	240013	1201075
3331	240087	1201013
3332	240155	1200920
3333	240229	1200861
3334	240301	1200784
3335	240375	1200724
3336	240446	1200645
3337	240517	1200567
3338	240587	1200488
3339	240664	1200440
3340	240737	1200372
3341	240811	1200310
3342	240884	1200242
3343	240964	1200211
3344	241039	1200155
3345	241112	1200084
3346	241186	1200025
3347	241257	1199946
3348	241333	1199894
3349	241405	1199821
3350	241476	1199741
3351	241547	1199666
3352	241621	1199602
3353	241691	1199520
3354	241764	1199456
3355	241855	1199478
3356	241931	1199425
3357	242002	1199347
3358	242079	1199298
3359	242150	1199223
3360	242227	1199172
3361	242304	1199126
3362	242379	1199071
3363	242457	1199023
3364	242532	1198968
3365	242610	1198923
3366	242682	1198853
3367	242759	1198805
3368	242833	1198743
3369	242905	1198671
3370	242980	1198610
3371	243054	1198550
3372	243128	1198485
3373	243199	1198412
3374	243273	1198346
3375	243343	1198267
3376	243411	1198174
3377	243482	1198095
3378	243549	1197997
3379	243616	1197903
3380	243683	1197806
3381	243754	1197725
3382	243823	1197637
3383	243891	1197546
3384	243959	1197453
3385	244030	1197376
3386	244095	1197269
3387	244163	1197177
3388	244230	1197084
3389	244299	1196996
3390	244370	1196915
3391	244440	1196836
3392	244509	1196749
3393	244581	1196677
3394	244651	1196593
3395	244717	1196494
3396	244788	1196413
3397	244856	1196323
3398	244928	1196249
3399	244995	1196152
3400	245061	1196054
3401	245130	1195965
3402	245197	1195867
3403	245264	1195774
3404	245333	1195685
3405	245401	1195595
3406	245471	1195509
3407	245538	1195414
3408	245608	1195333
3409	245678	1195249
3410	245747	1195164
3411	245818	1195087
3412	245885	1194991
3413	245950	1194882
3414	246019	1194798
3415	246087	1194707
3416	246153	1194604
3417	246219	1194500
3418	246287	1194409
3419	246355	1194320
3420	246424	1194232
3421	246492	1194142
3422	246560	1194048
3423	246625	1193946
3424	246694	1193858
3425	246766	1193784
3426	246833	1193690
3427	246906	1193622
3428	246975	1193536
3429	247042	1193438
3430	247118	1193385
3431	247187	1193298
3432	247253	1193197
3433	247319	1193094
3434	247387	1193005
3435	247455	1192913
3436	247524	1192827
3437	247590	1192727
3438	247660	1192645
3439	247730	1192562
3440	247796	1192461
3441	247869	1192395
3442	247941	1192322
3443	248012	1192248
3444	248079	1192149
3445	248149	1192067
3446	248218	1191983
3447	248286	1191891
3448	248356	1191807
3449	248425	1191720
3450	248489	1191613
3451	248557	1191521
3452	248625	1191429
3453	248693	1191337
3454	248758	1191233
3455	248825	1191135
3456	248895	1191054
3457	248964	1190967
3458	249033	1190882
3459	249104	1190804
3460	249173	1190717
3461	249242	1190634
3462	249308	1190534
3463	249375	1190439
3464	249444	1190349
3465	249512	1190257
3466	249579	1190164
3467	249645	1190064
3468	249713	1189974
3469	249782	1189883
3470	249852	1189804
3471	249922	1189721
3472	249992	1189641
3473	250060	1189551
3474	250129	1189463
3475	250198	1189379
3476	250272	1189314
3477	250340	1189226
3478	250408	1189133
3479	250479	1189056
3480	250546	1188963
3481	250614	1188873
3482	250682	1188782
3483	250752	1188697
3484	250819	1188604
3485	250887	1188513
3486	250960	1188447
3487	251025	1188342
3488	251091	1188240
3489	251157	1188140
3490	251224	1188046
3491	251296	1187972
3492	251363	1187875
3493	251434	1187799
3494	251504	1187721
3495	251574	1187640
3496	251642	1187546
3497	251709	1187452
3498	251780	1187374
3499	251848	1187285
3500	251914	1187187
3501	251983	1187101
3502	252053	1187016
3503	252120	1186924
3504	252189	1186839
3505	252257	1186747
3506	252326	1186662
3507	252393	1186565
3508	252461	1186476
3509	252532	1186400
3510	252601	1186312
3511	252669	1186222
3512	252736	1186127
3513	252806	1186046
3514	252876	1185963
3515	252942	1185865
3516	253008	1185765
3517	253078	1185683
3518	253144	1185583
3519	253212	1185493
3520	253277	1185391
3521	253345	1185299
3522	253413	1185211
3523	253479	1185111
3524	253546	1185014
3525	253611	1184912
3526	253681	1184829
3527	253750	1184744
3528	253819	1184659
3529	253889	1184579
3530	253957	1184485
3531	254028	1184411
3532	254098	1184332
3533	254168	1184248
3534	254234	1184149
3535	254302	1184060
3536	254373	1183984
3537	254441	1183894
3538	254508	1183797
3539	254573	1183694
3540	254641	1183605
3541	254706	1183498
3542	254774	1183410
3543	254843	1183325
3544	254913	1183242
3545	254982	1183158
3546	255054	1183087
3547	255122	1182999
3548	255190	1182909
3549	255260	1182827
3550	255329	1182741
3551	255397	1182651
3552	255482	1182640
3553	255560	1182596
3554	255633	1182530
3555	255707	1182466
3556	255777	1182388
3557	255845	1182298
3558	255917	1182223
3559	255985	1182133
3560	256059	1182072
3561	256130	1181998
3562	256200	1181915
3563	256267	1181820
3564	256341	1181761
3565	256426	1181746
3566	256501	1181690
3567	256576	1181630
3568	256650	1181568
3569	256723	1181505
3570	256793	1181423
3571	256861	1181331
3572	256929	1181243
3573	256996	1181149
3574	257066	1181068
3575	257134	1180975
3576	257202	1180889
3577	257270	1180799
3578	257341	1180724
3579	257409	1180631
3580	257485	1180580
3581	257554	1180494
3582	257620	1180394
3583	257688	1180304
3584	257754	1180205
3585	257825	1180131
3586	257892	1180034
3587	257961	1179952
3588	258026	1179847
3589	258095	1179761
3590	258162	1179666
3591	258230	1179576
3592	258298	1179488
3593	258370	1179417
3594	258440	1179337
3595	258510	1179257
3596	258580	1179176
3597	258650	1179096
3598	258717	1179001
3599	258784	1178906
3600	258852	1178816
3601	258919	1178722
3602	258985	1178624
3603	259051	1178525
3604	259122	1178450
3605	259190	1178362
3606	259257	1178267
3607	259324	1178170
3608	259391	1178077
3609	259459	1177989
3610	259531	1177915
3611	259603	1177844
3612	259672	1177763
3613	259742	1177679
3614	259807	1177580
3615	259874	1177483
3616	259939	1177381
3617	260008	1177298
3618	260074	1177198
3619	260150	1177144
3620	260218	1177057
3621	260288	1176976
3622	260354	1176875
3623	260420	1176778
3624	260487	1176685
3625	260556	1176600
3626	260631	1176542
3627	260701	1176461
3628	260772	1176387
3629	260841	1176300
3630	260907	1176201
3631	260973	1176105
3632	261044	1176029
3633	261112	1175939
3634	261182	1175861
3635	261249	1175767
3636	261314	1175665
3637	261385	1175587
3638	261452	1175494
3639	261518	1175398
3640	261587	1175309
3641	261652	1175207
3642	261721	1175125
3643	261794	1175056
3644	261864	1174978
3645	261932	1174890
3646	262004	1174817
3647	262075	1174740
3648	262142	1174650
3649	262215	1174581
3650	262286	1174506
3651	262353	1174411
3652	262419	1174312
3653	262485	1174215
3654	262554	1174130
3655	262625	1174056
3656	262693	1173968
3657	262764	1173891
3658	262830	1173796
3659	262899	1173707
3660	262972	1173643
3661	263041	1173560
3662	263111	1173477
3663	263179	1173389
3664	263252	1173321
3665	263320	1173232
3666	263391	1173157
3667	263458	1173066
3668	263525	1172972
3669	263594	1172886
3670	263662	1172799
3671	263729	1172705
3672	263797	1172616
3673	263865	1172526
3674	263934	1172441
3675	264001	1172349
3676	264069	1172261
3677	264140	1172186
3678	264213	1172118
3679	264287	1172056
3680	264357	1171975
3681	264422	1171877
3682	264487	1171774
3683	264554	1171681
3684	264621	1171587
3685	264699	1171541
3686	264765	1171445
3687	264833	1171356
3688	264900	1171261
3689	264968	1171175
3690	265036	1171085
3691	265102	1170988
3692	265169	1170894
3693	265239	1170817
3694	265312	1170750
3695	265383	1170672
3696	265452	1170588
3697	265520	1170503
3698	265590	1170420
3699	265658	1170333
3700	265725	1170240
3701	265791	1170143
3702	265859	1170055
3703	265927	1169964
3704	265994	1169873
3705	266062	1169785
3706	266129	1169690
3707	266197	1169604
3708	266265	1169516
3709	266340	1169456
3710	266407	1169364
3711	266478	1169290
3712	266548	1169210
3713	266619	1169133
3714	266688	1169050
3715	266756	1168962
3716	266823	1168867
3717	266889	1168773
3718	266957	1168685
3719	267025	1168594
3720	267092	1168503
3721	267162	1168422
3722	267231	1168337
3723	267302	1168262
3724	267371	1168180
3725	267439	1168090
3726	267507	1168005
3727	267576	1167918
3728	267650	1167858
3729	267721	1167783
3730	267794	1167716
3731	267863	1167631
3732	267931	1167542
3733	267999	1167453
3734	268067	1167366
3735	268136	1167285
3736	268204	1167194
3737	268273	1167110
3738	268343	1167032
3739	268411	1166946
3740	268481	1166863
3741	268549	1166775
3742	268618	1166692
3743	268685	1166601
3744	268754	1166516
3745	268826	1166445
3746	268894	1166359
3747	268966	1166287
3748	269034	1166197
3749	269104	1166118
3750	269171	1166026
3751	269240	1165943
3752	269306	1165845
3753	269377	1165773
3754	269442	1165672
3755	269513	1165595
3756	269582	1165514
3757	269649	1165419
3758	269719	1165342
3759	269784	1165239
3760	269853	1165156
3761	269920	1165063
3762	269991	1164989
3763	270063	1164917
3764	270135	1164846
3765	270202	1164756
3766	270268	1164657
3767	270336	1164572
3768	270405	1164487
3769	270474	1164402
3770	270547	1164335
3771	270618	1164263
3772	270686	1164173
3773	270752	1164076
3774	270819	1163983
3775	270887	1163896
3776	270953	1163799
3777	271023	1163720
3778	271091	1163634
3779	271162	1163561
3780	271235	1163491
3781	271300	1163394
3782	271371	1163319
3783	271437	1163220
3784	271505	1163134
3785	271574	1163051
3786	271642	1162961
3787	271711	1162878
3788	271779	1162790
3789	271847	1162704
3790	271915	1162616
3791	271980	1162517
3792	272046	1162417
3793	272116	1162339
3794	272184	1162252
3795	272251	1162162
3796	272323	1162089
3797	272397	1162029
3798	272466	1161946
3799	272537	1161870
3800	272606	1161786
3801	272675	1161704
3802	272742	1161613
3803	272809	1161519
3804	272877	1161432
3805	272942	1161334
3806	273010	1161243
3807	273078	1161159
3808	273148	1161076
3809	273217	1160994
3810	273284	1160902
3811	273349	1160801
3812	273418	1160719
3813	273494	1160666
3814	273564	1160585
3815	273631	1160494
3816	273701	1160417
3817	273771	1160338
3818	273840	1160253
3819	273907	1160164
3820	273975	1160077
3821	274044	1159992
3822	274110	1159895
3823	274179	1159812
3824	274249	1159732
3825	274318	1159652
3826	274385	1159560
3827	274456	1159485
3828	274526	1159407
3829	274595	1159321
3830	274672	1159273
3831	274743	1159200
3832	274811	1159112
3833	274882	1159039
3834	274951	1158956
3835	275016	1158855
3836	275082	1158758
3837	275150	1158671
3838	275221	1158596
3839	275291	1158517
3840	275358	1158428
3841	275427	1158345
3842	275497	1158264
3843	275563	1158169
3844	275629	1158075
3845	275698	1157992
3846	275767	1157908
3847	275839	1157835
3848	275910	1157763
3849	275979	1157679
3850	276046	1157587
3851	276116	1157510
3852	276185	1157428
3853	276254	1157345
3854	276320	1157246
3855	276387	1157157
3856	276456	1157074
3857	276524	1156988
3858	276593	1156903
3859	276660	1156815
3860	276728	1156727
3861	276797	1156642
3862	276866	1156562
3863	276932	1156467
3864	277005	1156401
3865	277077	1156327
3866	277145	1156241
3867	277213	1156156
3868	277283	1156076
3869	277352	1155995
3870	277421	1155912
3871	277491	1155834
3872	277561	1155755
3873	277627	1155658
3874	277695	1155571
3875	277763	1155484
3876	277830	1155393
3877	277896	1155299
3878	277965	1155215
3879	278041	1155161
3880	278106	1155063
3881	278174	1154975
3882	278250	1154924
3883	278317	1154830
3884	278387	1154754
3885	278457	1154675
3886	278528	1154598
3887	278595	1154509
3888	278664	1154425
3889	278730	1154329
3890	278799	1154246
3891	278868	1154167
3892	278935	1154075
3893	279002	1153984
3894	279070	1153897
3895	279137	1153804
3896	279206	1153723
3897	279273	1153632
3898	279341	1153545
3899	279415	1153482
3900	279485	1153405
3901	279561	1153352
3902	279629	1153266
3903	279695	1153172
3904	279764	1153087
3905	279830	1152995
3906	279910	1152956
3907	279980	1152878
3908	280047	1152785
3909	280116	1152705
3910	280185	1152623
3911	280253	1152534
3912	280321	1152447
3913	280391	1152371
3914	280460	1152287
3915	280533	1152221
3916	280602	1152140
3917	280673	1152066
3918	280741	1151977
3919	280810	1151895
3920	280878	1151809
3921	280947	1151728
3922	281016	1151642
3923	281084	1151557
3924	281151	1151469
3925	281218	1151377
3926	281287	1151293
3927	281353	1151199
3928	281421	1151113
3929	281489	1151027
3930	281556	1150938
3931	281626	1150856
3932	281697	1150783
3933	281769	1150712
3934	281841	1150643
3935	281915	1150582
3936	281991	1150528
3937	282063	1150458
3938	282135	1150386
3939	282211	1150333
3940	282284	1150266
3941	282355	1150193
3942	282423	1150107
3943	282491	1150020
3944	282558	1149931
3945	282627	1149846
3946	282696	1149764
3947	282765	1149684
3948	282837	1149614
3949	282911	1149549
3950	282979	1149464
3951	283051	1149396
3952	283126	1149336
3953	283194	1149250
3954	283264	1149173
3955	283333	1149089
3956	283402	1149009
3957	283472	1148929
3958	283540	1148845
3959	283611	1148768
3960	283677	1148674
3961	283747	1148595
3962	283816	1148514
3963	283885	1148431
3964	283952	1148343
3965	284026	1148279
3966	284093	1148190
3967	284161	1148104
3968	284231	1148025
3969	284296	1147927
3970	284361	1147831
3971	284428	1147741
3972	284496	1147651
3973	284564	1147565
3974	284632	1147480
3975	284699	1147391
3976	284768	1147307
3977	284835	1147216
3978	284899	1147116
3979	284965	1147023
3980	285033	1146937
3981	285102	1146853
3982	285173	1146779
3983	285244	1146704
3984	285313	1146623
3985	285381	1146538
3986	285450	1146454
3987	285517	1146367
3988	285588	1146289
3989	285655	1146203
3990	285721	1146105
3991	285787	1146012
3992	285855	1145927
3993	285923	1145841
3994	285990	1145752
3995	286056	1145657
3996	286125	1145574
3997	286193	1145489
3998	286259	1145395
3999	286325	1145300
4000	286396	1145228
4001	286467	1145153
4002	286538	1145078
4003	286608	1145003
4004	286677	1144921
4005	286750	1144853
4006	286820	1144775
4007	286897	1144726
4008	286967	1144650
4009	287033	1144555
4010	287100	1144465
4011	287166	1144371
4012	287236	1144292
4013	287301	1144195
4014	287368	1144105
4015	287437	1144024
4016	287506	1143943
4017	287576	1143866
4018	287648	1143792
4019	287718	1143716
4020	287787	1143635
4021	287853	1143541
4022	287921	1143455
4023	287988	1143366
4024	288054	1143273
4025	288123	1143190
4026	288188	1143094
4027	288255	1143001
4028	288322	1142912
4029	288390	1142827
4030	288458	1142742
4031	288527	1142658
4032	288592	1142561
4033	288662	1142486
4034	288736	1142421
4035	288807	1142348
4036	288875	1142263
4037	288942	1142172
4038	289014	1142105
4039	289084	1142026
4040	289151	1141936
4041	289218	1141848
4042	289287	1141765
4043	289356	1141683
4044	289422	1141592
4045	289490	1141505
4046	289560	1141426
4047	289627	1141339
4048	289698	1141263
4049	289765	1141177
4050	289835	1141097
4051	289904	1141016
4052	289977	1140948
4053	290046	1140867
4054	290114	1140784
4055	290183	1140700
4056	290253	1140624
4057	290327	1140563
4058	290397	1140484
4059	290472	1140426
4060	290539	1140335
4061	290606	1140246
4062	290674	1140162
4063	290743	1140079
4064	290813	1140003
4065	290887	1139941
4066	290956	1139861
4067	291028	1139788
4068	291096	1139705
4069	291167	1139630
4070	291233	1139538
4071	291301	1139452
4072	291368	1139363
4073	291433	1139266
4074	291501	1139180
4075	291570	1139099
4076	291637	1139010
4077	291707	1138933
4078	291773	1138840
4079	291842	1138758
4080	291908	1138666
4081	291977	1138583
4082	292044	1138495
4083	292111	1138403
4084	292184	1138341
4085	292253	1138257
4086	292321	1138174
4087	292389	1138088
4088	292463	1138023
4089	292529	1137933
4090	292598	1137849
4091	292663	1137755
4092	292731	1137667
4093	292797	1137576
4094	292864	1137488
4095	292930	1137394
4096	292997	1137306
4097	293066	1137222
4098	293134	1137138
4099	293201	1137050
4100	293270	1136968
4101	293344	1136905
4102	293413	1136823
4103	293483	1136749
4104	293552	1136667
4105	293621	1136584
4106	293689	1136500
4107	293758	1136417
4108	293828	1136340
4109	293897	1136261
4110	293963	1136167
4111	294030	1136077
4112	294097	1135989
4113	294165	1135904
4114	294231	1135812
4115	294298	1135721
4116	294366	1135638
4117	294432	1135544
4118	294503	1135473
4119	294572	1135392
4120	294644	1135322
4121	294712	1135237
4122	294781	1135156
4123	294846	1135059
4124	294912	1134967
4125	294981	1134886
4126	295048	1134794
4127	295114	1134703
4128	295182	1134619
4129	295247	1134521
4130	295314	1134433
4131	295382	1134347
4132	295449	1134259
4133	295523	1134199
4134	295590	1134110
4135	295665	1134049
4136	295734	1133970
4137	295803	1133890
4138	295874	1133817
4139	295941	1133728
4140	296008	1133640
4141	296074	1133545
4142	296142	1133461
4143	296209	1133373
4144	296277	1133287
4145	296344	1133198
4146	296409	1133104
4147	296478	1133023
4148	296548	1132945
4149	296616	1132861
4150	296683	1132770
4151	296750	1132681
4152	296823	1132616
4153	296893	1132542
4154	296962	1132460
4155	297031	1132378
4156	297099	1132295
4157	297168	1132211
4158	297235	1132125
4159	297304	1132043
4160	297370	1131953
4161	297436	1131860
4162	297503	1131772
4163	297574	1131698
4164	297642	1131612
4165	297710	1131527
4166	297776	1131438
4167	297844	1131352
4168	297915	1131278
4169	297986	1131204
4170	298059	1131139
4171	298133	1131077
4172	298199	1130985
4173	298267	1130901
4174	298333	1130807
4175	298399	1130715
4176	298464	1130622
4177	298531	1130532
4178	298599	1130447
4179	298664	1130352
4180	298732	1130269
4181	298798	1130174
4182	298865	1130087
4183	298932	1129999
4184	298999	1129910
4185	299066	1129821
4186	299138	1129752
4187	299206	1129669
4188	299276	1129592
4189	299345	1129511
4190	299414	1129429
4191	299479	1129336
4192	299547	1129251
4193	299618	1129177
4194	299689	1129104
4195	299757	1129020
4196	299822	1128925
4197	299892	1128846
4198	299959	1128759
4199	300025	1128667
4200	300093	1128583
4201	300161	1128497
4202	300230	1128416
4203	300300	1128342
4204	300369	1128261
4205	300439	1128182
4206	300508	1128101
4207	300576	1128019
4208	300645	1127936
4209	300715	1127861
4210	300784	1127780
4211	300852	1127695
4212	300924	1127627
4213	300993	1127546
4214	301058	1127452
4215	301126	1127366
4216	301194	1127282
4217	301260	1127191
4218	301327	1127102
4219	301392	1127007
4220	301462	1126929
4221	301530	1126846
4222	301599	1126767
4223	301670	1126693
4224	301740	1126615
4225	301805	1126521
4226	301874	1126440
4227	301942	1126357
4228	302012	1126279
4229	302078	1126187
4230	302146	1126102
4231	302213	1126015
4232	302281	1125932
4233	302349	1125849
4234	302419	1125770
4235	302489	1125694
4236	302554	1125600
4237	302626	1125531
4238	302696	1125453
4239	302766	1125378
4240	302836	1125299
4241	302900	1125202
4242	302971	1125130
4243	303038	1125039
4244	303107	1124962
4245	303178	1124888
4246	303244	1124798
4247	303314	1124718
4248	303381	1124630
4249	303450	1124551
4250	303519	1124472
4251	303588	1124390
4252	303655	1124302
4253	303722	1124214
4254	303795	1124149
4255	303866	1124077
4256	303934	1123992
4257	304005	1123922
4258	304074	1123839
4259	304139	1123747
4260	304209	1123670
4261	304276	1123582
4262	304345	1123500
4263	304412	1123414
4264	304479	1123325
4265	304547	1123241
4266	304614	1123153
4267	304680	1123064
4268	304750	1122987
4269	304817	1122900
4270	304884	1122811
4271	304955	1122737
4272	305025	1122663
4273	305092	1122573
4274	305161	1122492
4275	305230	1122414
4276	305298	1122330
4277	305373	1122273
4278	305443	1122197
4279	305512	1122114
4280	305580	1122031
4281	305645	1121936
4282	305713	1121853
4283	305781	1121768
4284	305846	1121674
4285	305916	1121597
4286	305986	1121523
4287	306056	1121445
4288	306129	1121380
4289	306199	1121304
