iter	MAE
3219	1.660282691
3220	1.660219835
3221	1.660114714
3222	1.660035528
3223	1.659995304
3224	1.659955666
3225	1.659832845
3226	1.659757029
3227	1.659707567
3228	1.659588103
3229	1.659491207
3230	1.659448331
3231	1.659372267
3232	1.659191573
3233	1.659063642
3234	1.658935067
3235	1.658879082
3236	1.658822853
3237	1.658737927
3238	1.658702109
3239	1.658650558
3240	1.658558174
3241	1.658465047
3242	1.658283381
3243	1.658183622
3244	1.658147317
3245	1.658108128
3246	1.658052521
3247	1.657925541
3248	1.65787844
3249	1.657772208
3250	1.657728717
3251	1.657667578
3252	1.657591795
3253	1.657555071
3254	1.657493571
3255	1.657283937
3256	1.657103914
3257	1.65703028
3258	1.656979804
3259	1.656957551
3260	1.656858995
3261	1.656745873
3262	1.656614689
3263	1.65650091
3264	1.656441658
3265	1.656361567
3266	1.656328199
3267	1.656305681
3268	1.656264824
3269	1.656135556
3270	1.656100958
3271	1.656024585
3272	1.655980529
3273	1.655911059
3274	1.65579088
3275	1.655740717
3276	1.655686454
3277	1.655574274
3278	1.655466084
3279	1.655375893
3280	1.655248648
3281	1.655198848
3282	1.655151398
3283	1.655003292
3284	1.654875812
3285	1.654700355
3286	1.654589025
3287	1.654543086
3288	1.654433768
3289	1.654341769
3290	1.654269128
3291	1.654179904
3292	1.654115798
3293	1.654071467
3294	1.654010445
3295	1.653954027
3296	1.653817645
3297	1.653777312
3298	1.653669813
3299	1.653569524
3300	1.653464061
3301	1.653447444
3302	1.653328835
3303	1.65323577
3304	1.653189475
3305	1.653087455
3306	1.652956502
3307	1.652891495
3308	1.652750989
3309	1.65269171
3310	1.652642342
3311	1.652544033
3312	1.652410263
3313	1.652339938
3314	1.65230815
3315	1.652178265
3316	1.652099852
3317	1.651936506
3318	1.651845812
3319	1.651774218
3320	1.651728033
3321	1.65160191
3322	1.651568023
3323	1.651436382
3324	1.651424825
3325	1.651312519
3326	1.651245474
3327	1.651089969
3328	1.651046847
3329	1.650948174
3330	1.650739945
3331	1.65057425
3332	1.650556171
3333	1.650387573
3334	1.650284496
3335	1.650245963
3336	1.650211886
3337	1.650167023
3338	1.650100596
3339	1.649910152
3340	1.649771637
3341	1.649677444
3342	1.649643984
3343	1.649543955
3344	1.649385664
3345	1.649325925
3346	1.649274595
3347	1.649222403
3348	1.649138317
3349	1.649119747
3350	1.649032633
3351	1.648964594
3352	1.648858323
3353	1.648755187
3354	1.64862474
3355	1.648480537
3356	1.64841799
3357	1.648236471
3358	1.648087979
3359	1.648029064
3360	1.647936682
3361	1.647861607
3362	1.647776524
3363	1.647685182
3364	1.647513871
3365	1.647401894
3366	1.647258669
3367	1.647055472
3368	1.64696422
3369	1.646877979
3370	1.646752897
3371	1.646637501
3372	1.64656821
3373	1.646508037
3374	1.64644807
3375	1.646356209
3376	1.64624842
3377	1.64614172
3378	1.646012645
3379	1.645904317
3380	1.645842339
3381	1.645769508
3382	1.645664266
3383	1.645516099
3384	1.645328129
3385	1.645241191
3386	1.645139931
3387	1.645090807
3388	1.645009692
3389	1.644943838
3390	1.644781708
3391	1.644725867
3392	1.644655407
3393	1.644535198
3394	1.644470145
3395	1.644435732
3396	1.644338218
3397	1.644295597
3398	1.644268258
3399	1.644153597
3400	1.644117157
3401	1.644023899
3402	1.643986845
3403	1.64388512
3404	1.643817874
3405	1.643717653
3406	1.643582859
3407	1.643539612
3408	1.64346523
3409	1.64330705
3410	1.643200391
3411	1.643128552
3412	1.643008389
3413	1.642941219
3414	1.642900716
3415	1.642820982
3416	1.64268264
3417	1.642596048
3418	1.642532564
3419	1.642431882
3420	1.642279413
3421	1.642144647
3422	1.642044336
3423	1.642014861
3424	1.641975887
3425	1.64187273
3426	1.641817925
3427	1.641702152
3428	1.641557683
3429	1.641516174
3430	1.641384562
3431	1.641339262
3432	1.641221502
3433	1.641174314
3434	1.640994261
3435	1.640911495
3436	1.640705067
3437	1.640624735
3438	1.640486692
3439	1.640436814
3440	1.640402558
3441	1.640338778
3442	1.640243025
3443	1.6401009
3444	1.640022136
3445	1.639959191
3446	1.639769271
3447	1.639699412
3448	1.63961091
3449	1.639417434
3450	1.639364444
3451	1.639250315
3452	1.639187305
3453	1.63912847
3454	1.639076086
3455	1.638915688
3456	1.638867539
3457	1.638718327
3458	1.63867828
3459	1.638639529
3460	1.638497452
3461	1.63842071
3462	1.638310067
3463	1.638198771
3464	1.638128239
3465	1.638071208
3466	1.637976302
3467	1.637912486
3468	1.637824815
3469	1.637695656
3470	1.637589328
3471	1.637565235
3472	1.637512658
3473	1.637422249
3474	1.637351845
3475	1.637195033
3476	1.63711207
3477	1.637042663
3478	1.636991551
3479	1.636853565
3480	1.636754776
3481	1.636669693
3482	1.636624217
3483	1.636574311
3484	1.636488347
3485	1.636336311
3486	1.63622852
3487	1.636128079
3488	1.636095672
3489	1.635967289
3490	1.635921512
3491	1.63562465
3492	1.635542864
3493	1.635503287
3494	1.635403662
3495	1.635245807
3496	1.635118479
3497	1.634971352
3498	1.634893255
3499	1.634809657
3500	1.634650079
3501	1.634527592
3502	1.634372051
3503	1.634341288
3504	1.634208692
3505	1.634168705
3506	1.634095769
3507	1.634052005
3508	1.633950017
3509	1.633898814
3510	1.633810681
3511	1.633788845
3512	1.633753676
3513	1.633679522
3514	1.633519509
3515	1.633439042
3516	1.633377158
3517	1.633289713
3518	1.633203049
3519	1.633114195
3520	1.63306065
3521	1.63299845
3522	1.632864025
3523	1.632805377
3524	1.632688804
3525	1.632620438
3526	1.632477842
3527	1.632363512
3528	1.632312575
3529	1.632265768
3530	1.632156616
3531	1.632116064
3532	1.631986288
3533	1.6319676
3534	1.63185318
3535	1.63178365
3536	1.631715023
3537	1.63146261
3538	1.63138675
3539	1.631309313
3540	1.631220901
3541	1.631148013
3542	1.631126652
3543	1.631050795
3544	1.630968785
3545	1.630916301
3546	1.630834939
3547	1.630746841
3548	1.630656228
3549	1.630512688
3550	1.630402471
3551	1.630292803
3552	1.63018032
3553	1.630101825
3554	1.630043674
3555	1.629999041
3556	1.629946087
3557	1.629782608
3558	1.629665458
3559	1.629611111
3560	1.629556608
3561	1.629466481
3562	1.629373928
3563	1.629283187
3564	1.629035675
3565	1.62894984
3566	1.628853569
3567	1.628698163
3568	1.628506989
3569	1.628298052
3570	1.628235947
3571	1.628138028
3572	1.628024677
3573	1.627803264
3574	1.627708807
3575	1.627627609
3576	1.627561716
3577	1.627443358
3578	1.627305764
3579	1.627202278
3580	1.627121494
3581	1.62702586
3582	1.626900373
3583	1.626713744
3584	1.626641775
3585	1.626494938
3586	1.626445642
3587	1.626354521
3588	1.626323512
3589	1.626245627
3590	1.626151049
3591	1.626093637
3592	1.626013163
3593	1.625934266
3594	1.625884304
3595	1.625756758
3596	1.625692392
3597	1.625537574
3598	1.625489863
3599	1.625401567
3600	1.625325872
3601	1.625258092
3602	1.625157201
3603	1.625054849
3604	1.624946239
3605	1.62484561
3606	1.624806869
3607	1.62476111
3608	1.624658123
3609	1.624594929
3610	1.624467508
3611	1.62442247
3612	1.624335059
3613	1.624190558
3614	1.624147115
3615	1.624081903
3616	1.62396416
3617	1.623718222
3618	1.623614096
3619	1.623509935
3620	1.623374054
3621	1.623289267
3622	1.623241629
3623	1.623168675
3624	1.623137922
3625	1.623082446
3626	1.622924795
3627	1.622830579
3628	1.622791588
3629	1.622694738
3630	1.622571346
3631	1.622441981
3632	1.622292431
3633	1.62218536
3634	1.622067613
3635	1.62201748
3636	1.62200111
3637	1.62192856
3638	1.621809593
3639	1.621667302
3640	1.621635866
3641	1.621587399
3642	1.621493089
3643	1.621390579
3644	1.621324981
3645	1.621278831
3646	1.621158329
3647	1.620981886
3648	1.620905492
3649	1.620840792
3650	1.620662969
3651	1.620574372
3652	1.620475757
3653	1.620385021
3654	1.62033202
3655	1.620243397
3656	1.620196542
3657	1.620096238
3658	1.619988735
3659	1.619955262
3660	1.619842914
3661	1.61971189
3662	1.619695391
3663	1.619645889
3664	1.619603429
3665	1.619491684
3666	1.619421473
3667	1.619336943
3668	1.619286679
3669	1.619172624
3670	1.619058281
3671	1.618950021
3672	1.61892638
3673	1.61888863
3674	1.618841128
3675	1.61871998
3676	1.618568172
3677	1.618516792
3678	1.61842209
3679	1.618382203
3680	1.618236943
3681	1.618226859
3682	1.61817295
3683	1.618090423
3684	1.618007155
3685	1.617943547
3686	1.617901725
3687	1.617872546
3688	1.617785762
3689	1.617685497
3690	1.617536756
3691	1.617496901
3692	1.617434274
3693	1.617293781
3694	1.617253168
3695	1.617196258
3696	1.61712287
3697	1.616960586
3698	1.616895126
3699	1.61686356
3700	1.616781409
3701	1.616729738
3702	1.616686267
3703	1.61658988
3704	1.616439639
3705	1.616306045
3706	1.61623699
3707	1.616082597
3708	1.616008883
3709	1.615775498
3710	1.6157123
3711	1.615597762
3712	1.615563345
3713	1.615513341
3714	1.615348217
3715	1.615208787
3716	1.615134557
3717	1.614963741
3718	1.614844142
3719	1.614720225
3720	1.614686169
3721	1.614574556
3722	1.614510535
3723	1.614312526
3724	1.614226936
3725	1.614091301
3726	1.613969815
3727	1.613874622
3728	1.613808282
3729	1.613634927
3730	1.613572825
3731	1.613512929
3732	1.613374626
3733	1.613316211
3734	1.613171418
3735	1.613096731
3736	1.613031159
3737	1.612953484
3738	1.612885274
3739	1.612735848
3740	1.612693147
3741	1.612622387
3742	1.612401511
3743	1.612292843
3744	1.612268759
3745	1.61219353
3746	1.612042916
3747	1.611959826
3748	1.611877576
3749	1.611807626
3750	1.611740691
3751	1.611710387
3752	1.611669006
3753	1.611474457
3754	1.611422114
3755	1.61129627
3756	1.611049316
3757	1.611006479
3758	1.610912158
3759	1.610847287
3760	1.610776311
3761	1.610708732
3762	1.610661897
3763	1.610605391
3764	1.610561327
3765	1.61045699
3766	1.61028378
3767	1.610223695
3768	1.61013737
3769	1.609974068
3770	1.609814329
3771	1.609727913
3772	1.609537005
3773	1.609397481
3774	1.609316367
3775	1.609200551
3776	1.609116093
3777	1.609044843
3778	1.609031532
3779	1.608982997
3780	1.608832528
3781	1.608802323
3782	1.608715754
3783	1.608632468
3784	1.608565586
3785	1.608469412
3786	1.608371701
3787	1.60828353
3788	1.608144467
3789	1.608009375
3790	1.607926392
3791	1.607890003
3792	1.607841789
3793	1.60780637
3794	1.607731937
3795	1.607659007
3796	1.607580514
3797	1.607440761
3798	1.607334211
3799	1.607243196
3800	1.607177908
3801	1.607115211
3802	1.607079317
3803	1.607007422
3804	1.60696842
3805	1.606918097
3806	1.606879669
3807	1.606707464
3808	1.606563055
3809	1.60645058
3810	1.606427548
3811	1.606356321
3812	1.6062157
3813	1.606162806
3814	1.606091429
3815	1.606027316
3816	1.605893852
3817	1.605794545
3818	1.605726938
3819	1.605694923
3820	1.605585472
3821	1.605501615
3822	1.605461136
3823	1.605361934
3824	1.605160647
3825	1.605022973
3826	1.604866261
3827	1.604676471
3828	1.604499461
3829	1.604405572
3830	1.604276913
3831	1.60422052
3832	1.604087134
3833	1.603982763
3834	1.603916087
3835	1.603820412
3836	1.603697063
3837	1.603576629
3838	1.6034747
3839	1.603349676
3840	1.60329796
3841	1.603216729
3842	1.603147705
3843	1.603119747
3844	1.603050062
3845	1.602905093
3846	1.60285255
3847	1.602804125
3848	1.602683171
3849	1.602600485
3850	1.602559259
3851	1.602424623
3852	1.602328192
3853	1.602253537
3854	1.602201928
3855	1.602119142
3856	1.60205048
3857	1.601956543
3858	1.601869855
3859	1.601763759
3860	1.601593019
3861	1.601503191
3862	1.601284774
3863	1.60122689
3864	1.601197915
3865	1.601141455
3866	1.601016795
3867	1.600946744
3868	1.600814593
3869	1.600778712
3870	1.600631728
3871	1.600555612
3872	1.600489202
3873	1.600450168
3874	1.600403988
3875	1.600273361
3876	1.600211197
3877	1.60015883
3878	1.600113905
3879	1.600084544
3880	1.599994057
3881	1.599909074
3882	1.599779153
3883	1.599758242
3884	1.599697611
3885	1.59956955
3886	1.599422529
3887	1.59932615
3888	1.599274079
3889	1.599000691
3890	1.598901401
3891	1.598794125
3892	1.598753435
3893	1.598684046
3894	1.598606567
3895	1.598565007
3896	1.59852924
3897	1.598438898
3898	1.598350452
3899	1.598161285
3900	1.59801678
3901	1.597917287
3902	1.59779001
3903	1.597712346
3904	1.597673475
3905	1.597607912
3906	1.597562317
3907	1.597523814
3908	1.597427893
3909	1.597256728
3910	1.597226952
3911	1.597169991
3912	1.597053712
3913	1.597014549
3914	1.596889133
3915	1.596855086
3916	1.596804427
3917	1.596698723
3918	1.596640643
3919	1.596540325
3920	1.596484349
3921	1.596376167
3922	1.596284227
3923	1.5961534
3924	1.596075111
3925	1.595949619
3926	1.595859614
3927	1.595730602
3928	1.595690875
3929	1.595616486
3930	1.595443023
3931	1.595251895
3932	1.59519183
3933	1.595060246
3934	1.595028376
3935	1.594986532
3936	1.594953514
3937	1.594823794
3938	1.59472643
3939	1.594620122
3940	1.594579764
3941	1.594502666
3942	1.594376285
3943	1.594257436
3944	1.594117476
3945	1.593977188
3946	1.593853978
3947	1.593794211
3948	1.59367977
3949	1.593595907
3950	1.593540244
3951	1.593290083
3952	1.593247444
3953	1.593211839
3954	1.593134721
3955	1.593095198
3956	1.593025697
3957	1.59296285
3958	1.592905041
3959	1.592864396
3960	1.59276383
3961	1.59266645
3962	1.592589219
3963	1.592558751
3964	1.592521188
3965	1.592412768
3966	1.592334044
3967	1.592252104
3968	1.59222044
3969	1.592166542
3970	1.592103747
3971	1.59202054
3972	1.591919604
3973	1.591862287
3974	1.591784357
3975	1.591703633
3976	1.591653667
3977	1.591609173
3978	1.591556314
3979	1.591545763
3980	1.591468115
3981	1.591449633
3982	1.591324983
3983	1.591254881
3984	1.591167519
3985	1.591083343
3986	1.590967839
3987	1.590864083
3988	1.590794442
3989	1.590685213
3990	1.590555156
3991	1.590507001
3992	1.590487084
3993	1.590341465
3994	1.590275096
3995	1.590263859
3996	1.59014999
3997	1.590069946
3998	1.590031042
3999	1.589896216
4000	1.589852372
4001	1.589788489
4002	1.589710936
4003	1.589661989
4004	1.589599004
4005	1.589545129
4006	1.589458037
4007	1.589314126
4008	1.589106461
4009	1.58905717
4010	1.588996111
4011	1.588953683
4012	1.588815771
4013	1.588719093
4014	1.588663222
4015	1.588579233
4016	1.588390553
4017	1.588374015
4018	1.588355829
4019	1.588270086
4020	1.588186775
4021	1.588096816
4022	1.587989645
4023	1.58791653
4024	1.587878675
4025	1.587828766
4026	1.587777154
4027	1.587654649
4028	1.587609365
4029	1.587413637
4030	1.587339239
4031	1.587242024
4032	1.587212994
4033	1.587139612
4034	1.587068054
4035	1.586921035
4036	1.586864917
4037	1.586798257
4038	1.58661357
4039	1.586499358
4040	1.586459917
4041	1.586312792
4042	1.58621353
4043	1.586142588
4044	1.586021634
4045	1.585836785
4046	1.585732672
4047	1.585649266
4048	1.585522918
4049	1.585492439
4050	1.585454562
4051	1.585362809
4052	1.585318148
4053	1.585251313
4054	1.58522566
4055	1.585119213
4056	1.584958995
4057	1.584855289
4058	1.584682651
4059	1.584570342
4060	1.584533569
4061	1.584497876
4062	1.584431932
4063	1.58434127
4064	1.5842345
4065	1.584049337
4066	1.583902033
4067	1.58383601
4068	1.583769825
4069	1.583673433
4070	1.583629193
4071	1.583546642
4072	1.583456593
4073	1.583405401
4074	1.583250013
4075	1.583068376
4076	1.582952051
4077	1.582803098
4078	1.582761036
4079	1.582703518
4080	1.58264213
4081	1.582557974
4082	1.582531393
4083	1.58248094
4084	1.582441399
4085	1.582383057
4086	1.582329859
4087	1.582238332
4088	1.582111037
4089	1.582006476
4090	1.58180534
4091	1.581736741
4092	1.581647544
4093	1.581530517
4094	1.581446733
4095	1.58140869
4096	1.581332937
4097	1.581237718
4098	1.581113418
4099	1.58104396
4100	1.581026331
4101	1.580952149
4102	1.580900834
4103	1.580838979
4104	1.580791875
4105	1.580741748
4106	1.580655613
4107	1.580526886
4108	1.58043947
4109	1.580362427
4110	1.580318336
4111	1.580256717
4112	1.580195125
4113	1.580084436
4114	1.579984961
4115	1.579880325
4116	1.579843121
4117	1.579762066
4118	1.579720341
4119	1.579633793
4120	1.579584426
4121	1.579483539
4122	1.579362352
4123	1.579308208
4124	1.57926693
4125	1.579111485
4126	1.579023825
4127	1.578936533
4128	1.578806716
4129	1.578714892
4130	1.578681639
4131	1.57850225
4132	1.578420836
4133	1.578342216
4134	1.578229172
4135	1.578170082
4136	1.578072476
4137	1.577858481
4138	1.57782632
4139	1.577784961
4140	1.577728094
4141	1.577645762
4142	1.577581688
4143	1.577515665
4144	1.577391872
4145	1.577338645
4146	1.577225478
4147	1.577141877
4148	1.577069242
4149	1.577022864
4150	1.577009292
4151	1.576923744
4152	1.576846
4153	1.576748845
4154	1.576721187
4155	1.57658637
4156	1.576454704
4157	1.576366486
4158	1.576284504
4159	1.57617137
4160	1.57610342
4161	1.575994752
4162	1.575906238
4163	1.575856052
4164	1.57580188
4165	1.575713775
4166	1.575672515
4167	1.575551144
4168	1.57545935
4169	1.575371587
4170	1.575265387
4171	1.575135834
4172	1.575081835
4173	1.575052068
4174	1.574957287
4175	1.574852649
4176	1.574797629
4177	1.574772938
4178	1.574717777
4179	1.574632298
4180	1.57448104
4181	1.574415253
4182	1.57438242
4183	1.574269518
4184	1.574174995
4185	1.574058427
4186	1.573947869
4187	1.573886739
4188	1.573777403
4189	1.57372426
4190	1.573570047
4191	1.573464191
4192	1.573326231
4193	1.573305225
4194	1.573236065
4195	1.573206759
4196	1.573136335
4197	1.573089441
4198	1.573056972
4199	1.572990306
4200	1.572831452
4201	1.572739279
4202	1.572589037
4203	1.572484764
4204	1.572389151
4205	1.57218264
4206	1.572130529
4207	1.57196161
4208	1.571827887
4209	1.571696287
4210	1.571647511
4211	1.571464787
4212	1.571363907
4213	1.571295958
4214	1.571224205
4215	1.571185076
4216	1.571055784
4217	1.571029296
4218	1.570900778
4219	1.570852289
4220	1.570767898
4221	1.570757993
4222	1.570702974
4223	1.570656503
4224	1.570504413
4225	1.570406451
4226	1.570356241
4227	1.570295658
4228	1.570219146
4229	1.570135593
4230	1.570059346
4231	1.570014509
4232	1.569909285
4233	1.56971627
4234	1.569575002
4235	1.569477607
4236	1.569373336
4237	1.569248535
4238	1.569194822
4239	1.569136745
4240	1.569032471
4241	1.56897992
4242	1.56891442
4243	1.568822521
4244	1.568644044
4245	1.56857548
4246	1.568508556
4247	1.568476819
4248	1.568432371
4249	1.568406783
4250	1.568272546
4251	1.568207063
4252	1.568158328
4253	1.568098926
4254	1.567959098
4255	1.567892056
4256	1.567815242
4257	1.567729419
4258	1.567582033
4259	1.567508493
4260	1.567349276
4261	1.567288063
4262	1.567101654
4263	1.567065867
4264	1.567017997
4265	1.566975118
4266	1.566925975
4267	1.56688134
4268	1.566768782
4269	1.566713443
4270	1.566648322
4271	1.566595844
4272	1.566585887
4273	1.566526034
4274	1.566510345
4275	1.566468435
4276	1.566344358
4277	1.566233862
4278	1.566165468
4279	1.566107282
4280	1.566007262
4281	1.565948674
4282	1.565847931
4283	1.565685386
4284	1.565644462
4285	1.565570061
4286	1.56542229
4287	1.565299506
4288	1.565227056
4289	1.565172706
4290	1.565101966
4291	1.56501915
4292	1.564977799
4293	1.564938933
4294	1.564872013
4295	1.56481969
4296	1.564699977
4297	1.564593428
4298	1.564501852
4299	1.564444062
4300	1.564405116
4301	1.564364038
4302	1.564343379
4303	1.5643136
4304	1.564247628
4305	1.564231208
4306	1.564185943
4307	1.56410526
4308	1.563991488
4309	1.563872192
4310	1.563632044
4311	1.563467609
4312	1.563365447
4313	1.56330403
4314	1.5632845
4315	1.563163687
4316	1.563103027
4317	1.563043631
4318	1.562959264
4319	1.562891429
4320	1.562745077
4321	1.562682994
4322	1.56260575
4323	1.562493193
4324	1.562319728
4325	1.562262312
4326	1.562154324
4327	1.562108024
4328	1.562051868
4329	1.562010175
4330	1.561958147
4331	1.561871252
4332	1.561749768
4333	1.561667605
4334	1.561512837
4335	1.561482716
4336	1.561442022
4337	1.561403302
4338	1.561312313
4339	1.561281171
4340	1.561216317
4341	1.561175288
4342	1.561138072
4343	1.561069321
4344	1.561028615
4345	1.56092433
4346	1.560826779
4347	1.560803937
4348	1.560769256
4349	1.560727573
4350	1.560675405
4351	1.560549329
4352	1.560510264
4353	1.560445921
4354	1.560378674
4355	1.560300118
4356	1.560053577
4357	1.560034386
4358	1.55990957
4359	1.55984706
4360	1.55968809
4361	1.559475229
4362	1.559395865
4363	1.559277488
4364	1.55920316
4365	1.559169327
4366	1.559109672
4367	1.559078738
4368	1.558995492
4369	1.558939241
4370	1.558872942
4371	1.558753633
4372	1.558707738
4373	1.558660693
4374	1.558634235
4375	1.558563692
4376	1.558373883
4377	1.558277488
4378	1.558135304
4379	1.558051141
4380	1.557991016
4381	1.557945252
4382	1.557891193
4383	1.55771939
4384	1.557573074
4385	1.557477795
4386	1.557420437
4387	1.557400752
4388	1.55732872
4389	1.557222702
4390	1.557137869
4391	1.557078659
4392	1.556940674
4393	1.556856949
4394	1.556815182
4395	1.556781729
4396	1.556590079
4397	1.556563073
4398	1.556516907
4399	1.556487098
4400	1.556429026
4401	1.556371246
4402	1.556304107
4403	1.556217122
4404	1.55615004
4405	1.55603434
4406	1.555957003
4407	1.555877519
4408	1.555737708
4409	1.555658046
4410	1.555575026
4411	1.555480071
4412	1.555427907
4413	1.555390469
4414	1.555308139
4415	1.555159403
4416	1.555091715
4417	1.555026917
4418	1.554897366
4419	1.554732052
4420	1.554585373
4421	1.554526791
4422	1.554417642
4423	1.554365501
4424	1.554328111
4425	1.554289238
4426	1.554263212
4427	1.554236187
4428	1.554179928
4429	1.554062742
4430	1.553972543
4431	1.553963181
4432	1.553889358
4433	1.553834333
4434	1.55372665
4435	1.553608935
4436	1.553573874
4437	1.553494878
4438	1.553417146
4439	1.553311159
4440	1.553224704
4441	1.553141047
4442	1.553106308
4443	1.553075819
4444	1.552970482
4445	1.552894368
4446	1.552684509
4447	1.552649561
4448	1.552588978
4449	1.552499587
4450	1.552457368
4451	1.552369047
4452	1.552351235
4453	1.552284301
4454	1.552133148
4455	1.552076243
4456	1.551976268
4457	1.551926161
4458	1.551794846
4459	1.551639635
4460	1.551585945
4461	1.551558465
4462	1.551522812
4463	1.551441506
4464	1.551386299
4465	1.551301702
4466	1.551181818
4467	1.551058982
4468	1.550951465
4469	1.55079577
4470	1.550640695
4471	1.550553523
4472	1.550461063
4473	1.550312696
4474	1.550196093
4475	1.550160014
4476	1.55008973
4477	1.550025142
4478	1.54998855
4479	1.549821588
4480	1.549745514
4481	1.549669088
4482	1.549619208
4483	1.54944631
4484	1.549389687
4485	1.549311328
4486	1.549298168
4487	1.549212538
4488	1.549203889
4489	1.549137426
4490	1.549078977
4491	1.549066937
4492	1.549003517
4493	1.548924796
4494	1.548842099
4495	1.548744997
4496	1.54870054
4497	1.548609054
4498	1.548519688
4499	1.54842926
4500	1.548249094
4501	1.548154473
4502	1.548032919
4503	1.547907857
4504	1.547805551
4505	1.547763125
4506	1.547702761
4507	1.547621314
4508	1.547509303
4509	1.547411972
4510	1.547341358
4511	1.547258609
4512	1.547213343
4513	1.547123509
4514	1.54705007
4515	1.546966431
4516	1.546915724
4517	1.546834483
4518	1.546750736
4519	1.546684623
4520	1.546581956
4521	1.546473469
4522	1.546384118
4523	1.546372177
4524	1.546285591
4525	1.546197641
4526	1.546114658
4527	1.546061787
4528	1.545990681
4529	1.545916407
4530	1.54583838
4531	1.545760371
4532	1.545724574
4533	1.545556313
4534	1.545493052
4535	1.545448027
4536	1.54539685
4537	1.545327886
4538	1.545244711
4539	1.545205796
4540	1.545137204
4541	1.545080804
4542	1.545001563
4543	1.544964001
4544	1.544935291
4545	1.544866818
4546	1.544761725
4547	1.544628573
4548	1.544532624
4549	1.544448082
4550	1.544380614
4551	1.54434165
4552	1.54422193
4553	1.544106586
4554	1.54400449
4555	1.543901008
4556	1.543837507
4557	1.543761636
4558	1.543708907
4559	1.543690047
4560	1.543619712
4561	1.543547961
4562	1.543477171
4563	1.543437934
4564	1.543398852
4565	1.54332443
4566	1.543252001
4567	1.543105486
4568	1.543033529
4569	1.543004374
4570	1.542929257
4571	1.542804963
4572	1.542695592
4573	1.542653047
4574	1.542469957
4575	1.542366316
4576	1.542297023
4577	1.542147219
4578	1.542039718
4579	1.541986991
4580	1.54192267
4581	1.541828587
4582	1.541746538
4583	1.541528313
4584	1.54145309
4585	1.541401909
4586	1.541313084
4587	1.541180741
4588	1.54112919
4589	1.541040661
4590	1.54097617
4591	1.540910387
4592	1.540763355
4593	1.54070438
4594	1.540696651
4595	1.540649746
4596	1.54051677
4597	1.54038779
4598	1.540298042
4599	1.540270661
4600	1.540233379
4601	1.540097911
4602	1.540057861
4603	1.540033198
4604	1.53997036
4605	1.539904792
4606	1.539833098
4607	1.539719574
4608	1.539688443
4609	1.53961584
4610	1.539514967
4611	1.539457281
4612	1.539388452
4613	1.539346055
4614	1.539264636
4615	1.539191051
4616	1.539041486
4617	1.538989165
4618	1.538960423
4619	1.538878797
4620	1.538806616
4621	1.538769143
4622	1.538713308
4623	1.53861404
4624	1.538574312
4625	1.538534691
4626	1.538511162
4627	1.538424863
4628	1.53834821
4629	1.538275846
4630	1.538243673
4631	1.538163837
4632	1.538088445
4633	1.538027165
4634	1.537993934
4635	1.537909317
4636	1.537784433
4637	1.537716689
4638	1.537651784
4639	1.537538421
4640	1.537387301
4641	1.537289493
4642	1.537268803
4643	1.537112905
4644	1.537071687
4645	1.537042377
4646	1.537023159
4647	1.536906424
4648	1.536837123
4649	1.536744651
4650	1.536641259
4651	1.53657102
4652	1.536503664
4653	1.536477542
4654	1.536383046
4655	1.536258799
4656	1.536111748
4657	1.536039597
4658	1.535993011
4659	1.5358659
4660	1.5358112
4661	1.535764445
4662	1.535705373
4663	1.535583953
4664	1.535528642
4665	1.535428449
4666	1.535392668
4667	1.535382851
4668	1.535347279
4669	1.535313437
4670	1.535246294
4671	1.535155623
4672	1.535028234
4673	1.53493848
4674	1.53479002
4675	1.534691265
4676	1.534667706
4677	1.534550498
4678	1.534423592
4679	1.534353233
4680	1.534277262
4681	1.534183129
4682	1.534109762
4683	1.534059815
4684	1.534006999
4685	1.533851009
4686	1.533656455
4687	1.533583953
4688	1.533492416
4689	1.533419216
4690	1.533395336
4691	1.533295721
4692	1.533229757
4693	1.533041779
4694	1.532977849
4695	1.532938553
4696	1.532831125
4697	1.532709091
4698	1.532598536
4699	1.532511533
4700	1.532436987
4701	1.532368123
4702	1.532232296
4703	1.53218301
4704	1.532141182
4705	1.53208097
4706	1.532006
4707	1.531915401
4708	1.53184571
4709	1.531780072
4710	1.531709657
4711	1.531577959
4712	1.531532773
4713	1.531430926
4714	1.531381517
4715	1.531235919
4716	1.531199038
4717	1.5311441
4718	1.5309925
4719	1.530966284
4720	1.53092084
4721	1.530912819
4722	1.530878709
4723	1.530798812
4724	1.530738027
4725	1.530687138
4726	1.530590594
4727	1.530446178
4728	1.530361224
4729	1.530235692
4730	1.530128748
4731	1.529985999
4732	1.529896402
4733	1.529812021
4734	1.52976358
4735	1.529707935
4736	1.52958331
4737	1.529430452
4738	1.529371741
4739	1.529303595
4740	1.529242188
4741	1.529174398
4742	1.528991279
4743	1.528915441
4744	1.528824814
4745	1.528746909
4746	1.528663999
4747	1.528607514
4748	1.528544243
4749	1.528480532
4750	1.528362308
4751	1.52823873
4752	1.528158563
4753	1.528136014
4754	1.52803282
4755	1.527926112
4756	1.527867439
4757	1.527792955
4758	1.527756452
4759	1.527724587
4760	1.527581097
4761	1.527412412
4762	1.527306691
4763	1.52724512
4764	1.527137702
4765	1.527093033
4766	1.526965445
4767	1.52691079
4768	1.526827301
4769	1.526773337
4770	1.526711375
4771	1.52666576
4772	1.526570399
4773	1.526460202
